1566.19254254	-1960.70199766	77.57907867	8.12895584
1924.62608347	-1841.74685409	79.91908264	8.93763733
2017.50164230	-2297.79323326	80.58956909	5.91805458
2429.33964783	-491.28779228	83.21638489	17.58055115
867.59033881	-325.01226670	72.85448914	18.76626814
1946.88751449	-979.78972869	80.19497681	14.55583191
1893.56240602	-1629.32084863	79.85810852	10.28583145
2269.12900407	-634.40123836	82.36462402	16.78472137
